Date,MC,SU,AIR,SAN,TTE,EL,DG,BN,ORA,EDEN
2014-08-27,-0.011559059298052649,0.002215115683531654,-0.012408764865746753,-0.005917200945284995,0.002899030191518404,-0.002848649632790298,-0.0025054783257577235,0.008962110590814702,0.0,0.0
2014-08-28,0.004571424211774561,0.004185179421783302,0.005212188624987715,0.0010060592861161838,-0.002598168548867771,0.0005220688344222874,0.00848251809808997,-0.013673086652829031,0.0058910106152800755,-0.0027450860715380544
2014-08-29,0.030673157033138384,0.007848900937730652,0.025925954182942728,-0.0030150485976147877,-0.0015137523133026505,0.0014337931256691088,-0.004821171984105317,0.002940575386216034,0.008424961758706958,0.0007914704155665413
2014-09-02,-0.018052511559648682,-0.016252150640053777,-0.006479492466762581,-0.0020080780810312043,-0.006214059430875811,0.002086541889385545,-0.0021705331728439662,0.002305037344114038,0.00470336725708907,-0.002388589621275221
2014-09-03,-0.031680378384348507,0.0067080859071719165,-0.010431619285518183,0.00099396369686243,0.0027182165789437097,-0.011668532717917136,0.0015533722861461523,0.0027083568365474722,0.0007157677177085882,-0.008840879164034273
2014-09-04,-0.011867707719377877,0.0,-0.00397688398258819,0.0,-0.0026877751514828574,0.0052459216508710035,0.005614482141779815,-0.01119875189619299,-0.004278036903695166,-0.010722813919433222
2014-09-05,0.008615716246118711,0.0009876769266010206,0.0007296774124410733,0.003921564960882926,0.0037503748314690086,0.0024807736060987796,-0.003794492940186423,0.0016739353970636737,0.010017845139673118,0.0121555605085479
2014-09-08,-0.00657141549246657,-0.01071518299852299,0.009471705439230076,-0.0059346654777336656,-0.008790569893078611,-0.01124919090492305,0.005552006171289365,-0.015078603175980048,-0.0031926268493382543,-0.00079794364003687
2014-09-09,-0.013860800676621305,0.0065806668508199325,-0.005076120015798244,-0.007976064390418236,0.0027658312862845176,-0.012737150716319798,0.0025292420432716308,0.007662813255635981,0.0017856870378767074,0.007470275705653565
2014-09-10,0.0005854934968680387,-0.002022290906913394,0.022594712821351635,0.0020242412811437853,-0.00015338347448083138,0.006179460899866675,0.0018873691165286535,-0.003381237137279233,-0.0014230136840556694,0.0034102705886908395
2014-09-11,0.035335712464377576,0.0025581599828792983,0.0153626405391929,0.0,0.008520455404506723,0.003625575918365205,0.00361975981936313,-0.00552138968680098,0.008950948702770781,0.00019845814452610575
2014-09-12,-0.009385609152148772,-0.008198813856841713,-0.010589454213500027,0.0,-0.0015492811585995363,-0.005607452074619826,-0.001873579092339146,-0.006638013393599585,-0.004605000456061102,-0.009980397979688556
2014-09-15,-0.012859342534094442,0.005683317641600472,0.001428604125976454,-0.004052681085797445,0.006890110197320028,0.0005377189925466016,-0.007195355580741574,-0.0017230834283471197,-0.0049839583085776245,0.012048238915872167
2014-09-16,0.022471973479845385,0.01304353340494419,-0.0028510308349489503,0.010256449381510479,0.020592819442220973,0.005787352456449262,0.00662046016290037,0.014689981226801525,0.004307212105378706,0.006606566793133336
2014-09-17,0.011818964071576435,-0.014861464515100646,0.005704094537040632,-0.004036323155289749,-0.004308336490236744,-0.00013379527770083046,-0.0031348082340301228,0.001482174451213459,-0.011440818830175429,0.0067918526420435174
2014-09-18,0.00565453121230257,0.0030620758047245123,0.008483554731397575,0.0,0.005806577371302428,0.0020050999969813185,-0.010522980810640327,0.0073421292853790955,0.007553992718867893,0.009137844320189364
2014-09-19,-0.014896081133181697,-0.02113029638877912,-0.009817695727605904,-0.007013997799095475,-0.00047167893107859737,0.0007960402866837948,-0.0036318229951606104,-0.01721991192820781,-0.0035663472968843687,-0.005499877826283405
2014-09-22,-0.020373001881187697,-0.017553005006178277,-0.008167597424808432,-0.009054245745763237,-0.004073931726362655,-0.0038390377549987033,-0.013530698475809273,0.002334388505019576,-0.0017992494696624063,0.00973771227024067
2014-09-23,0.002932618571647513,-0.005604560777379656,0.007556641869533789,-0.00919306975879249,0.0004796734707023199,-0.007070421368330235,0.0016163292475316188,0.0010619871716074016,-0.01846488824712105,-0.0013902621041824922
2014-09-24,0.007934189463677976,-0.00431034084094963,-0.05325675389583257,0.007231373204274639,0.012442858402034167,0.006565798086527742,0.006789495066300243,-0.004479490353995301,-0.0110212801112512,0.007444646402514167
2014-09-25,-0.0023392347739764163,-0.01143796213726105,0.021924520256887244,-0.0051282246907551655,-0.010961490075933175,-0.011488119200370904,-0.014334021379630198,-0.022985978001896244,-0.014931000829009685,-0.005620208370373743
2014-09-26,0.0029291825016459047,0.006620735957704753,-0.002777841271965377,0.0030863921961970468,0.01745284020412717,0.005797496505208521,0.0008138517720616454,0.011001094496343629,0.006076712794368689,0.002013333853530942
2014-09-29,-0.001182759192439246,-0.0024855055195647435,-0.0008042001241962517,-0.0010547759167043908,0.0010963147454512597,0.008912842748345702,0.00245180655656536,-0.005259642934818665,0.0022839537455985534,0.0065027372643293975
2014-09-30,-0.0023370732523298036,0.005004178456134803,-0.02934081860370276,0.0010537649233955755,0.0,0.003896290666912382,-0.0001635851064778639,-0.012735993693530451,0.0026717439994595146,-0.003865766744812981
2014-10-01,-0.0011758058491799946,-0.017817919937994423,-0.007880569442044724,-0.010493119684929195,-0.0003140282335519962,-0.0017477447999231792,-0.015515282868557644,-0.0035642113744533774,0.0019105554801216419,-0.00651332562318814
2014-10-02,0.015615869635806544,0.006171034967450539,0.001256310205186188,-0.015005395977232048,-0.011142960304680292,-0.002436387545580837,0.019535848982573323,-0.004912986894887525,0.027905181440914355,-0.002678698880854463
2014-10-03,-0.014625705109123657,-0.013923698193388722,0.00827475226761018,0.002173962845469805,0.0034545004328009167,-0.00013494516810337421,0.013972390268264029,0.006283698442026744,-0.005158415357291224,0.0028956196228348613
2014-10-06,-0.020821318177505824,-0.000843717458815265,-0.011074592276833722,-0.007446776347333832,-0.0003277688891122987,-0.0014832875528532242,-0.01151075003657662,0.0006664085294540594,-0.01702446276936005,0.0029003395135853167
2014-10-07,-0.01685890776906332,-0.023209834900170114,-0.02292618767436158,-0.01088133105129465,-0.009476303912959786,0.006243201446354122,-0.008928559264357932,-0.006457387254982972,0.00303489840112665,-0.012371569921947203
2014-10-08,0.01876510032399526,0.0034924019136545453,0.021785571644854732,0.011969599061393391,0.012579671476627526,0.006599297828545998,0.00669934382844634,0.008984794432075787,0.02652522846264371,0.006997494319813783
2014-10-09,-0.04749104463343977,-0.020145945305371938,-0.03599827228859489,-0.02290076732822055,-0.017282284816205782,-0.013535273372483548,-0.014146324095687226,-0.008928519294490275,-0.03665308266304849,-0.016956321150612193
2014-10-10,-0.022054154399452304,-0.01712739530443765,0.0017443963212543671,-0.01767954077790105,-0.01190268322181591,-0.01344375165636816,-0.014144747058275496,-0.008346461875801646,0.005793801831408382,-0.0008802179145878756
2014-10-13,-0.00707399414805811,-0.012236088344611493,-0.0030567552834182125,-0.01434879783884363,-0.010269802345563949,-0.019060840521104395,-0.024036031219772935,-0.007727264035162013,0.008846136239858811,-0.01713296259098272
2014-10-14,0.01383082351448583,-0.01083586632780816,0.0017428761154249723,0.004454445163299165,-0.012682776376561776,0.008274843094499494,-0.003915617132471233,0.008272035016538216,0.03959273072912637,0.019235084499257663
2014-10-15,-0.0048480806703657805,0.024444458976624547,0.06020365653675125,-0.014976971183215294,-0.0005424442822130481,0.001398580057637639,0.01768991433338433,-0.002057607333079928,-0.010976920523162053,0.012797478291598049
2014-10-16,0.018793263971580362,0.044662650017170444,0.021105951402625785,0.02203186089288668,0.02715350012751374,0.01801158140107099,0.013625403962824394,0.036080082656150474,0.0424015416243955,0.013436578333822571
2014-10-17,-0.02072708906977355,-0.003871383592213081,-0.01673468764947387,0.0,-0.010440632987296878,-0.004001668423381991,0.008410428823941931,0.010690372250354907,-0.014575181643942016,0.0030641980423230233
2014-10-20,-0.006581074682711051,0.004461675509949241,0.004985494007264188,0.010452979811455985,0.013535791169774531,0.013446094107429554,0.024991669252911124,0.008162334798984053,0.01705993588816048,0.006938415052802319
2014-10-21,0.0019834534195828798,0.006102850491248952,0.006155092875039556,0.0057077841813305,0.013335703727177442,0.01661221650525538,0.006310669813318745,0.01726023787785022,0.013834671240153373,0.003828164683610963
2014-10-22,-0.00855263921527656,-0.024594972657474103,-0.017929931444265457,-0.005714307512555788,-0.007278601966658181,-0.006141509680927355,-0.018140970484936316,-0.016160245521747718,-0.016748065066011248,-0.0004213283600032624
2014-10-23,-0.003968218677017818,0.014340114273466025,0.007828538241671323,0.0,0.007860275335186817,-0.006956476830319757,0.009239742381473084,0.015039327304247774,-0.010608243887025422,0.003968225197795891
2014-10-24,0.04025286138784558,0.0011570990998109275,0.01141454429103657,0.00449943310554204,-0.0015706833121506046,-0.002281242305465571,0.0022540555188000377,0.006213869058034048,-0.006058449021008677,0.005843126141344397
