Date,SAP,DTE,AIR,MRK,HEI,MTX
1996-04-11,0.0,0.003952546481663161,0.00641023195706881,0.002109692826376403,0.0,0.007407407407407408
1996-04-12,0.0,0.003906227566767952,0.0,0.010416674995422516,0.0,-0.01107011070110701
1996-04-15,0.0,0.0,0.012738878110141587,-0.014344182387371241,-0.005494720031529943,0.007434944237918215
1996-04-16,0.0,0.003906227566767952,0.0,0.006289272753933888,-0.011050089304479318,0.003663003663003663
1996-04-17,0.0,0.0,0.006250047832728573,0.0,0.0,-0.007352941176470588
1996-04-18,0.0,-0.007843162345958473,-0.018633539931171963,0.01656311999049665,0.0,0.0
1996-04-19,0.0,0.007905163829242622,-0.01257864034400796,0.006097591892585863,0.0,0.05514705882352941
1996-04-22,0.0,-0.003906227566767952,0.0,-0.004040445939628042,0.011111480350216273,0.0
1996-04-23,0.0,-0.003936985364014267,-0.018867924528301886,-0.004032235444274208,0.02197758991911013,0.010416666666666666
1996-04-24,0.0,0.0039841124088858225,0.019230769230769232,-0.02620965934916158,0.005347737425801597,0.01718213058419244
1996-04-25,0.0,0.0,0.012738878110141587,0.0,-0.01587247406458807,0.010135135135135136
1996-04-26,0.0,-0.007936533346196734,0.03164552056890752,-0.006211211381557174,-0.02400019668672511,0.006734006734006734
1996-04-29,0.0,0.004016041123109031,-0.012195144927905363,0.014613830280970585,-0.016260732250749265,0.04013377926421405
1996-04-30,0.0,-0.0080000258178707,0.0061728159586588545,-0.004115268855018818,0.0,-0.003236245954692557
1996-05-01,0.0,0.008064542365000012,0.00613501627483289,0.004140763443575791,-0.016667254855406502,0.006578947368421052
1996-05-02,0.0,-0.012096777400166668,-0.01818181818181818,-0.016736441427004808,-0.016948573832110857,0.006535947712418301
1996-05-03,0.0,-0.020325231990224426,-0.012269892131358238,-0.012711860674272114,0.0,-0.003236245954692557
1996-05-06,0.0,-0.012396697582471349,0.018518518518518517,-0.029787203927822612,-0.008474252004086656,-0.003236245954692557
1996-05-07,0.0,-0.00836815312722496,0.012048216028057605,0.013157891045426822,0.00862042575031769,-0.006493506493506494
1996-05-08,0.0,0.01687761574448297,-0.0059171373247030885,0.03938729796749256,0.00847543901102492,-0.003257328990228013
1996-05-09,0.0,-0.008298782042831599,-0.011834274649406177,-0.016842078472341735,0.04166628331408331,-0.003278688524590164
1996-05-10,0.0,0.012448135866992137,0.0,0.004228306079756993,0.039683310358320616,-0.0032679738562091504
1996-05-13,0.0,0.0,0.023809501102992466,0.006289272753933888,0.03007514604951872,-0.00980392156862745
1996-05-14,0.0,0.0,0.04046240480318445,0.008315961315766097,0.029197100924049937,0.0
1996-05-15,0.0,-0.008130107372574738,-0.005494547299090641,0.00614757227519748,0.007042094163117711,-0.006688963210702341
1996-05-16,0.0,-0.00826441566358294,-0.005524840919217292,0.012219955950238478,0.0,0.016778523489932886
1996-05-17,0.011111111111111112,-0.020661113246054286,0.027777798970540366,0.013944208639560779,-0.006992849855963472,0.0
1996-05-20,0.0,0.0,0.021621600555799318,-0.007812518544494981,0.02083355743252135,0.016666666666666666
1996-05-21,0.0,0.0,-0.026455046638609873,-0.005905478721143813,0.0,-0.006514657980456026
1996-05-22,0.0,0.012658230720890347,0.005464460028976691,-0.0019762734676548686,0.020270489190419655,-0.013071895424836602
1996-05-23,0.0,-0.01250000280141822,-0.010810831207876851,0.0,-0.013333800588521825,0.006666666666666667
1996-05-24,0.0,0.004201656616590302,-0.027027047089714935,0.011764765641897577,-0.013422303678100055,-0.009868421052631578
1996-05-28,0.0,-0.00836815312722496,-0.016574585984679712,-0.017374543239462456,0.0,0.0033112582781456954
1996-05-29,0.0,0.0,-0.022222201029459637,-0.00970874570216788,0.0134232990205609,-0.009966777408637873
1996-05-30,0.0,0.0,0.0,0.019607859122318282,0.0,-0.006734006734006734
1996-05-31,0.0,-0.012658230720890347,0.0056817963842522795,-0.005769198479285016,0.03246722743997756,-0.013559322033898305
1996-06-03,0.0,0.0,-0.028089845380672614,0.0038759471305787087,0.006249862250498318,0.010238907849829351
1996-06-04,0.0,0.008546959431632944,-0.005780390793896475,0.00192312766442025,0.1481479710821726,-0.010101010101010102
1996-06-05,0.0,0.012765960693359375,0.017543859649122806,0.01147227194377845,-0.05347545800160185,-0.003424657534246575
1996-06-06,0.0,-0.012552304707898193,-0.005780390793896475,-0.022684303390209243,0.0,0.0034602076124567475
1996-06-07,0.0,0.01298701601097601,0.0,0.02755908957124352,-0.005650334488965081,0.0
1996-06-10,0.0,-0.01287554011346413,-0.02890175551702785,0.0019193749566840774,0.033897817501048054,0.01048951048951049
1996-06-11,0.0,-0.008658036545667647,0.0,-0.019157102676928654,0.0054642697825511835,0.013888888888888888
1996-06-12,0.0,-0.008733652831056106,-0.017647058427540083,-0.005847982747696533,0.02162157973341096,0.010344827586206896
1996-06-13,0.0,0.008810601566369536,-0.005988069500310532,0.011787816167296848,0.04712093107524006,0.00684931506849315
1996-06-14,0.0,0.004366787269071136,-0.02994014191906999,-0.003891028793637962,0.019801947082830517,-0.013605442176870748
1996-06-17,0.0,0.0,-0.018518518518518517,-0.009727634206706503,0.05797093027189832,0.0034482758620689655
1996-06-18,0.0,0.004444418945312889,-0.0062892841842939265,-0.003921546740210353,-0.01818178413545875,0.003436426116838488
1996-06-19,0.0,-0.004424753487086542,0.04430377225504592,0.003929313944989731,-0.037036966399016664,-0.013745704467353952
1996-06-20,0.0,0.0,-0.018404908406191127,0.011673148603525483,-0.004808217542610424,-0.006968641114982578
1996-06-21,0.0,0.013215862858193553,-0.012345702559859664,-0.0019156980138916443,0.01449291168150589,0.0
1996-06-24,0.0,-0.004329057080359286,0.0,-0.019120473623583288,0.014218164932212674,-0.017543859649122806
1996-06-25,0.0,0.004328979465308362,-0.012195144927905363,0.007751894261157417,0.023364275844820502,-0.03214285714285714
1996-06-26,0.0,0.0042918980037087795,0.00613501627483289,-0.005736166547818031,-0.004566034476220173,-0.007352941176470588
1996-06-27,0.0,0.012765960693359375,-0.018404908406191127,0.005758124870052232,0.004608116110280102,0.0
1996-06-28,0.0,0.033472837560082104,0.018750000447034846,-0.017110231249939958,-0.004608116110280102,0.003663003663003663
1996-07-01,0.0,-0.004048559779752541,-0.024539854471870248,0.01147227194377845,-0.004630135751045599,0.014652014652014652
1996-07-02,0.0,-0.004048559779752541,-0.025157208712595813,0.0,0.0,0.021660649819494584
1996-07-03,0.0,-0.004081609354968143,0.01282053727370042,-0.00377356372826455,0.004629449149487578,0.01773049645390071
1996-07-05,0.0,-0.008333360102440767,0.02564100118783804,-0.011516372513313066,0.0,-0.006993006993006993
1996-07-08,0.0,0.008474603955412816,0.0,0.013671860603615738,0.06422042412338272,0.007067137809187279
1996-07-09,0.0,0.00840338856543729,0.0062892841842939265,-0.00767756121334061,-0.051502130139090066,0.014035087719298246
1996-07-10,0.0,-0.00414935382416054,-0.006249976307153137,0.0038609821678241155,-0.014925327526799273,0.010452961672473868
1996-07-11,0.0,-0.008298782042831599,-0.012658251686138402,-0.011560690435789157,-0.015151468151471859,0.0
1996-07-12,0.0,0.008333285397954904,-0.03225808833317693,-0.009277338442858343,-0.020618739796535328,0.0
1996-07-15,0.0,0.0,0.006711383622153273,-0.021611006779016916,-0.0370371838173919,-0.006920415224913495
1996-07-16,0.0,-0.012295084978681299,-0.0067567311559298526,-0.014112888535649341,-0.1620106481385006,-0.021052631578947368
1996-07-17,0.0,-0.016460958181498772,0.020134227672443064,0.012096770813512238,0.019607870014808074,-0.0035714285714285713
1996-07-18,0.0,0.004166642698977452,0.0,0.019801931915568435,0.0,0.0
1996-07-19,0.0,-0.016597489691152677,0.019867550170786022,0.0,-0.0127385915633798,0.039568345323741004
1996-07-22,0.0,0.0,0.006493556195879755,0.01547386256714298,0.0,-0.01384083044982699
1996-07-23,0.0,0.0,-0.0064516619663444776,-0.035984888063645505,-0.045751794612305385,0.01048951048951049
1996-07-24,0.0,-0.0042552947998046875,-0.0196078431372549,0.034000000511718746,-0.02142849423367086,-0.010380622837370242
1996-07-25,0.0,-0.017021255493164064,0.006622567249388215,-0.017307656942513624,0.007246608078085686,0.013937282229965157
1996-07-26,0.0,0.004328979465308362,-0.006622491460698904,0.005870808417347691,0.007194580327822916,0.017123287671232876
1996-07-29,0.0,-0.008658036545667647,0.02684561129459634,-0.005882320110315529,-0.007194472555149971,0.0033444816053511705
1996-07-30,0.0,0.0,0.0,0.007874034585715882,-0.007299607688594977,0.016722408026755852
1996-07-31,0.0,0.004366787269071136,0.013245058710087118,0.007843156191053965,-0.05882395705295428,0.003289473684210526
1996-08-01,0.0,0.0,0.006451588133495992,0.02629011076755008,-0.015385214600541345,0.0
1996-08-02,0.0,0.01293103781381488,0.012987038079473275,0.001883228622521287,0.038461135143126754,0.006514657980456026
1996-08-05,0.0,0.008546959431632944,-0.006329162058548696,0.0,-0.006993226765088927,0.012944983818770227
1996-08-06,0.0,0.0042552947998046875,-0.01257864034400796,0.007490594532850618,-0.04929596335160942,-0.006389776357827476
1996-08-07,0.0,-0.004237263992372545,-0.01257864034400796,-0.0055761770185486165,0.0,0.01282051282051282
1996-08-08,0.0,0.0,0.0,0.007532974720635649,0.022058749826100683,0.006309148264984227
1996-08-09,0.0,-0.004237263992372545,-0.006329162058548696,0.009345741875314107,-0.02857168232100272,-0.009404388714733543
1996-08-12,0.0,0.012765960693359375,-0.0063694026089176885,0.02209944165640441,0.0,-0.0031545741324921135
1996-08-13,0.0,0.0,0.0,0.0,0.0073532837753781475,-0.0189873417721519
1996-08-14,0.0,0.004201656616590302,0.01282053727370042,-0.0036363433367761927,0.0074076433128087,-0.006430868167202572
1996-08-15,0.0,0.0,0.0063290896275897054,0.01467893461560355,0.0,-0.012903225806451613
1996-08-16,0.0,0.00840338856543729,0.0062892841842939265,0.001808365953861568,-0.014492456280556499,0.003278688524590164
1996-08-19,0.0,-0.004166717403463315,0.031446564872309846,0.0,-0.021739064358642184,0.0
1996-08-20,0.0,-0.01250000280141822,0.006097537573429722,-0.007220291217835153,-0.022727203086962043,0.003246753246753247
1996-08-21,0.0,0.0,-0.0180722895719296,0.0018214250760820428,0.0,-0.006472491909385114
1996-08-22,0.0,0.004219385023592623,0.0,0.014733000370595585,0.007519034117915792,0.003278688524590164
1996-08-23,0.0,-0.004237263992372545,0.0,-0.0054945331732103525,0.0,0.003246753246753247
1996-08-26,0.0,-0.008510665893554687,0.0,-0.011070166007643916,0.02898578099038714,-0.00974025974025974
1996-08-27,0.0,0.008583719058586455,0.012269962340512008,0.0037313223550089424,0.03496466721308453,0.003278688524590164
1996-08-28,0.0,-0.004273556335802412,0.01818181818181818,0.013084158185894867,0.013333051036109045,0.009771986970684038
1996-08-29,0.0,-0.017167361168341805,0.029940073391575766,-0.01481479156284718,0.006579154853176318,-0.003236245954692557
1996-08-30,0.0,-0.004366787269071136,0.005813997974262636,-0.01685395748326373,-0.0064519134465329695,-0.004893964110929853
1996-09-03,0.0,0.0,-0.005780390793896475,0.00192312766442025,-0.01948046010465272,0.006578947368421052
1996-09-04,0.0,0.004444418945312889,0.0,0.005747094041674933,0.0,0.013071895424836602
1996-09-05,0.0,-0.004444498630099,-0.02890175551702785,0.0,0.0,0.0032258064516129032
1996-09-06,0.0,0.017857201458242336,0.017341040080053074,-0.011428568295599456,0.0,-0.0032258064516129032
1996-09-09,0.0,0.0,0.0,0.01915704140792255,-0.019736774672717696,-0.003257328990228013
1996-09-10,0.0,0.0,-0.011428528081153392,0.0018691483750628215,0.019999926096717226,0.003289473684210526
1996-09-11,0.0,-0.004405261291824017,-0.028571385597695172,0.0018691483750628215,-0.006536152493775792,-0.003278688524590164
1996-09-12,0.0,0.00440534027454552,0.005882330369784852,0.0037313223550089424,-0.01333384999051741,-0.029605263157894735
1996-09-13,0.0,-0.00869560269101425,0.029585822056557517,0.0,-0.01351323447751897,0.017006802721088437
1996-09-16,0.0,0.0,0.056497153589280986,0.0018381661279823608,-0.013699164247657184,-0.016835016835016835
1996-09-17,0.0,0.017543837575774924,-0.015873015873015872,0.0018314329565850928,-0.035210905056750404,-0.003436426116838488
1996-09-18,0.0,-0.008810522583648034,-0.010810831207876851,0.0018314329565850928,0.01449332470983064,-0.013793103448275862
1996-09-19,0.0,0.0,-0.005434761989319054,0.0036629830648977225,0.0,-0.003484320557491289
1996-09-20,0.0,0.0,0.02717393433889999,0.001824865656317824,0.01449332470983064,0.010714285714285714
1996-09-23,0.0,-0.00884958630637366,-0.021276635894843653,0.014625264220426372,0.021739064358642184,0.0035211267605633804
1996-09-24,0.0,0.004464340384823644,0.005464460028976691,0.0,-0.0070425818953203335,0.0
1996-09-25,0.0,0.0,-0.005464460028976691,-0.007207166920931729,0.0,0.006993006993006993
